group_id,technique_id
intrusion-set--ebd7ce77-c9ba-4fba-bb28-58296ac66559,attack-pattern--30208d3e-0d6b-43c8-883e-44462a514619
intrusion-set--01e28736-2ffc-455b-9880-ed4d1407ae07,attack-pattern--212306d8-efa4-44c9-8c2d-ed3d2e224aa0
intrusion-set--2688b13e-8e71-405a-9c40-0dee94bddf87,attack-pattern--00f90846-cbd1-4fc5-9233-df5c2bf2a662
intrusion-set--ebd7ce77-c9ba-4fba-bb28-58296ac66559,attack-pattern--fb640c43-aa6b-431e-a961-a279010424ac
intrusion-set--1f21da59-6a13-455b-afd0-d58d0a5a7d27,attack-pattern--bbde9781-60aa-4b8a-a911-895b0c1b3872
intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c,attack-pattern--55fc4df0-b42c-479a-b860-7a6761bcaad0
intrusion-set--6fe8a2a1-a1b0-4af8-953d-4babd329f8f8,attack-pattern--e3a12395-188d-4051-9a16-ea8e14d07b88
intrusion-set--56319646-eb6e-41fc-ae53-aadfa7adb924,attack-pattern--2e34237d-8574-43f6-aace-ae2915de8597
intrusion-set--ecbf507f-6786-4121-a4cc-0fd6a8d3a29d,attack-pattern--707399d6-ab3e-4963-9315-d9d3818cd6a0
intrusion-set--8b1e16f6-e7c8-4b7a-a5df-f81232c13e2f,attack-pattern--e6919abc-99f9-4c6c-95a5-14761e7b2add
intrusion-set--4ca1929c-7d64-4aab-b849-badbfc0c760d,attack-pattern--354a7f88-63fb-41b5-a801-ce3b377b36f1
intrusion-set--afec6dc3-a18e-4b62-b1a4-5510e1a498d1,attack-pattern--d742a578-d70e-4d0e-96a6-02a9c30204e6
intrusion-set--a0cb9370-e39b-44d5-9f50-ef78e412b973,attack-pattern--eec23884-3fa1-4d8a-ac50-6f104d51e235
intrusion-set--d8bc9788-4f7d-41a9-9e9d-ee1ea18a8cf7,attack-pattern--2aed01ad-3df3-4410-a8cb-11ea4ded587c
intrusion-set--7a19ecb1-3c65-4de3-a230-993516aed6a6,attack-pattern--0f4a0c76-ab2d-4cb0-85d3-3f0efb8cba0d
intrusion-set--8a831aaa-f3e0-47a3-bed8-a9ced744dd12,attack-pattern--0d91b3c0-5e50-47c3-949a-2a796f04d144
intrusion-set--46599a4a-77ee-4697-9474-2683b6464859,attack-pattern--7bc57495-ea59-4380-be31-a64af124ef18
intrusion-set--02b16bd6-ae88-417a-8a3f-02c5e166175a,attack-pattern--707399d6-ab3e-4963-9315-d9d3818cd6a0
intrusion-set--461b8e25-8f4a-4ea2-a4a8-e39df7ce6630,attack-pattern--7bc57495-ea59-4380-be31-a64af124ef18
intrusion-set--2a7914cf-dff3-428d-ab0f-1014d1c28aeb,attack-pattern--143c0cbb-a297-4142-9624-87ffc778980b
intrusion-set--03506554-5f37-4f8f-9ce4-0e9f01a1b484,attack-pattern--0d91b3c0-5e50-47c3-949a-2a796f04d144
intrusion-set--46599a4a-77ee-4697-9474-2683b6464859,attack-pattern--88d31120-5bc7-4ce3-a9c0-7cf147be8e54
intrusion-set--c47f937f-1022-4f42-8525-e7a4779a14cb,attack-pattern--232b7f21-adf9-4b42-b936-b9d6f7df856e
intrusion-set--0bbdf25b-30ff-4894-a1cd-49260d0dd2d9,attack-pattern--005a06c6-14bf-4118-afa0-ebcd8aebb0c9
intrusion-set--899ce53f-13a0-479b-a0e4-67d46e241542,attack-pattern--954a1639-f2d6-407d-aef3-4917622ca493
intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340,attack-pattern--57340c81-c025-4189-8fa0-fc7ede51bae4
intrusion-set--3fc023b2-c5cc-481d-9c3e-70141ae1a87e,attack-pattern--cba37adb-d6fb-4610-b069-dd04c0643384
intrusion-set--bfc5ddb3-4dfb-4278-8928-020e1b3feddd,attack-pattern--df8b2a25-8bdf-4856-953c-a04372b1c161
intrusion-set--461b8e25-8f4a-4ea2-a4a8-e39df7ce6630,attack-pattern--6151cbea-819b-455a-9fa6-99a1cc58797d
intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c,attack-pattern--40f5caa0-4cb7-4117-89fc-d421bb493df3
intrusion-set--fd66436e-4d33-450e-ac4c-f7810f1c85f4,attack-pattern--4fe28b27-b13c-453e-a386-c2ef362a573b
intrusion-set--e1fc262c-dad2-4b82-abda-5f08dd134971,attack-pattern--f6dacc85-b37d-458e-b58d-74fc4bbf5755
intrusion-set--4a2ce82e-1a74-468a-a6fb-bbead541383c,attack-pattern--cc3502b5-30cc-4473-ad48-42d51a6ef6d1
intrusion-set--46599a4a-77ee-4697-9474-2683b6464859,attack-pattern--b18eae87-b469-4e14-b454-b171b416bc18
intrusion-set--894aab42-3371-47b1-8859-a4a074c804c8,attack-pattern--7385dfaf-6886-4229-9ecd-6fd678040830
intrusion-set--02b16bd6-ae88-417a-8a3f-02c5e166175a,attack-pattern--e3a12395-188d-4051-9a16-ea8e14d07b88
intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e,attack-pattern--42e8de7b-37b2-4258-905a-6897815e58e0
intrusion-set--222fbd21-fc4f-4b7e-9f85-0e6e3a76c33f,attack-pattern--e3a12395-188d-4051-9a16-ea8e14d07b88
intrusion-set--d8bc9788-4f7d-41a9-9e9d-ee1ea18a8cf7,attack-pattern--7ad38ef1-381a-406d-872a-38b136eb5ecc
intrusion-set--df71bb3b-813c-45eb-a8bc-f2a419837411,attack-pattern--365be77f-fc0e-42ee-bac8-4faf806d9336
intrusion-set--7eda3dd8-b09b-4705-8090-c2ad9fb8c14d,attack-pattern--40f5caa0-4cb7-4117-89fc-d421bb493df3
intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a,attack-pattern--e196b5c5-8118-4a1c-ab8a-936586ce3db5
intrusion-set--44e43fad-ffcb-4210-abcf-eaaed9735f80,attack-pattern--09a60ea3-a8d1-4ae5-976e-5783248b72a4
intrusion-set--2c40f629-6cf9-4f75-af32-9a98caec24ae,attack-pattern--df8b2a25-8bdf-4856-953c-a04372b1c161
intrusion-set--4283ae19-69c7-4347-a35e-b56f08eb660b,attack-pattern--354a7f88-63fb-41b5-a801-ce3b377b36f1
intrusion-set--674582ec-51c4-42ce-b409-797239e37a2a,attack-pattern--be2dcee9-a7a7-4e38-afd6-21b31ecc3d63
intrusion-set--2a7914cf-dff3-428d-ab0f-1014d1c28aeb,attack-pattern--2e34237d-8574-43f6-aace-ae2915de8597
intrusion-set--2e290bfe-93b5-48ce-97d6-edcd6d32b7cf,attack-pattern--ad255bfe-a9e6-4b52-a258-8d3462abe842
intrusion-set--0ec2f388-bf0f-4b5c-97b1-fc736d26c25f,attack-pattern--232b7f21-adf9-4b42-b936-b9d6f7df856e
intrusion-set--46bb06cb-f2d9-4b37-8c92-a27e224ad90d,attack-pattern--0c4b4fda-9062-47da-98b9-ceae2dcf052a
intrusion-set--44e43fad-ffcb-4210-abcf-eaaed9735f80,attack-pattern--3c4a2599-71ee-4405-ba1e-0e28414b4bc5
intrusion-set--02b16bd6-ae88-417a-8a3f-02c5e166175a,attack-pattern--e6919abc-99f9-4c6c-95a5-14761e7b2add
intrusion-set--73a80fab-2aa3-48e0-a4d0-3a4828200aee,attack-pattern--ffeb0780-356e-4261-b036-cfb6bd234335
intrusion-set--cc613a49-9bfa-4e22-98d1-15ffbb03f034,attack-pattern--3ee16395-03f0-4690-a32e-69ce9ada0f9e
intrusion-set--17862c7d-9e60-48a0-b48e-da4dc4c3f6b0,attack-pattern--7bc57495-ea59-4380-be31-a64af124ef18
intrusion-set--7b404cd0-3ae9-41d4-90c0-023793d35d97,attack-pattern--d4287702-e2f7-4946-bdfa-2c7f5aaa5032
intrusion-set--32bca8ff-d900-4877-aa65-d70baa041b74,attack-pattern--d511a6f6-4a33-41d5-bc95-c343875d1377
intrusion-set--7a19ecb1-3c65-4de3-a230-993516aed6a6,attack-pattern--677569f9-a8b0-459e-ab24-7f18091fa7bf
intrusion-set--1c63d4ec-0a75-4daa-b1df-0d11af3d3cc1,attack-pattern--8c4aef43-48d5-49aa-b2af-c0cd58d30c3d
intrusion-set--3fc023b2-c5cc-481d-9c3e-70141ae1a87e,attack-pattern--840a987a-99bd-4a80-a5c9-0cb2baa6cade
intrusion-set--d0b3393b-3bec-4ba3-bda9-199d30db47b6,attack-pattern--dfd7cc1d-e1d8-4394-a198-97c4cab8aa67
intrusion-set--d1acfbb3-647b-4723-9154-800ec119006e,attack-pattern--7bc57495-ea59-4380-be31-a64af124ef18
intrusion-set--319fd652-edde-46b2-9987-3519493989f5,attack-pattern--9efb1ea7-c37b-4595-9640-b7680cd84279
intrusion-set--88489675-d216-4884-a98f-49a89fcc1643,attack-pattern--2b742742-28c3-4e1b-bab7-8350d6300fa7
intrusion-set--0ec2f388-bf0f-4b5c-97b1-fc736d26c25f,attack-pattern--3257eb21-f9a7-4430-8de1-d8b6e288f529
intrusion-set--56319646-eb6e-41fc-ae53-aadfa7adb924,attack-pattern--e6919abc-99f9-4c6c-95a5-14761e7b2add
intrusion-set--918da025-04bd-48af-b6c4-f3e4d1b915eb,attack-pattern--391d824f-0ef1-47a0-b0ee-c59a75e27670
intrusion-set--44e43fad-ffcb-4210-abcf-eaaed9735f80,attack-pattern--970a3432-3237-47ad-bcca-7d8cbb217736
intrusion-set--0ec2f388-bf0f-4b5c-97b1-fc736d26c25f,attack-pattern--2b742742-28c3-4e1b-bab7-8350d6300fa7
intrusion-set--f8cb7b36-62ef-4488-8a6d-a7033e3271c1,attack-pattern--dfd7cc1d-e1d8-4394-a198-97c4cab8aa67
intrusion-set--44e43fad-ffcb-4210-abcf-eaaed9735f80,attack-pattern--30973a08-aed9-4edf-8604-9084ce1b5c4f
intrusion-set--38863958-a201-4ce1-9dbe-539b0b6804e0,attack-pattern--232b7f21-adf9-4b42-b936-b9d6f7df856e
intrusion-set--44e43fad-ffcb-4210-abcf-eaaed9735f80,attack-pattern--0a3ead4e-6d47-4ccb-854c-a6a4f9d96b22
intrusion-set--fd66436e-4d33-450e-ac4c-f7810f1c85f4,attack-pattern--60d0c01d-e2bf-49dd-a453-f8a9c9fa6f65
intrusion-set--18854f55-ac7c-4634-bd9a-352dd07613b7,attack-pattern--354a7f88-63fb-41b5-a801-ce3b377b36f1
intrusion-set--4ca1929c-7d64-4aab-b849-badbfc0c760d,attack-pattern--65f2d882-3f41-4d48-8a06-29af77ec9f90
intrusion-set--7f848c02-4d1e-4808-a4ae-4670681370a9,attack-pattern--df8b2a25-8bdf-4856-953c-a04372b1c161
intrusion-set--174279b4-399f-4ddb-966e-5efedd1dd5f2,attack-pattern--8f4a33ec-8b1f-4b80-a2f6-642b2e479580
intrusion-set--02b16bd6-ae88-417a-8a3f-02c5e166175a,attack-pattern--767dbf9e-df3f-45cb-8998-4903ab5f80c0
intrusion-set--46599a4a-77ee-4697-9474-2683b6464859,attack-pattern--73b24a10-6bf4-4af1-a81e-67b8bcb6c4e6
intrusion-set--dc6fe6ee-04c2-49be-ba3d-f38d2463c02a,attack-pattern--d511a6f6-4a33-41d5-bc95-c343875d1377
intrusion-set--4283ae19-69c7-4347-a35e-b56f08eb660b,attack-pattern--cca0ccb6-a068-4574-a722-b1556f86833a
intrusion-set--1c63d4ec-0a75-4daa-b1df-0d11af3d3cc1,attack-pattern--5d0d3609-d06d-49e1-b9c9-b544e0c618cb
intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c,attack-pattern--47f2d673-ca62-47e9-929b-1b0be9657611
intrusion-set--a7f57cc1-4540-4429-823f-f4e56b8473c9,attack-pattern--a782ebe2-daba-42c7-bc82-e8e9d923162d
intrusion-set--44d37b89-a739-4810-9111-0d2617a8939b,attack-pattern--57a3d31a-d04f-4663-b2da-7df8ec3f8c9d
intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,attack-pattern--5502c4e9-24ef-4d5f-8ee9-9e906c2f82c4
intrusion-set--44d37b89-a739-4810-9111-0d2617a8939b,attack-pattern--e6919abc-99f9-4c6c-95a5-14761e7b2add
intrusion-set--3fc023b2-c5cc-481d-9c3e-70141ae1a87e,attack-pattern--2d3f5b3c-54ca-4f4d-bb1f-849346d31230
intrusion-set--2c40f629-6cf9-4f75-af32-9a98caec24ae,attack-pattern--b18eae87-b469-4e14-b454-b171b416bc18
intrusion-set--ead23196-d7b6-4ce6-a124-4ab4b67d81bd,attack-pattern--a2fdce72-04b2-409a-ac10-cc1695f4fce0
intrusion-set--2e290bfe-93b5-48ce-97d6-edcd6d32b7cf,attack-pattern--9e7452df-5144-4b6e-b04a-b66dd4016747
intrusion-set--64b52e7d-b2c4-4a02-9372-08a463f5dc11,attack-pattern--4f9ca633-15c5-463c-9724-bdcd54fde541
intrusion-set--02b16bd6-ae88-417a-8a3f-02c5e166175a,attack-pattern--eec096b8-c207-43df-b6c1-11523861e452
intrusion-set--fd66436e-4d33-450e-ac4c-f7810f1c85f4,attack-pattern--10d51417-ee35-4589-b1ff-b6df1c334e8d
intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c,attack-pattern--69b8fd78-40e8-4600-ae4d-662c9d7afdb3
intrusion-set--3fc023b2-c5cc-481d-9c3e-70141ae1a87e,attack-pattern--f3c544dc-673c-4ef3-accb-53229f1ae077
intrusion-set--18854f55-ac7c-4634-bd9a-352dd07613b7,attack-pattern--bd369cd9-abb8-41ce-b5bb-fff23ee86c00
intrusion-set--e6db1e55-b199-4b6b-8633-989345ee45e0,attack-pattern--df8b2a25-8bdf-4856-953c-a04372b1c161
intrusion-set--f9d6633a-55e6-4adc-9263-6ae080421a13,attack-pattern--970a3432-3237-47ad-bcca-7d8cbb217736
intrusion-set--f9d6633a-55e6-4adc-9263-6ae080421a13,attack-pattern--494ab9f0-36e0-4b06-b10d-57285b040a06
intrusion-set--0ec2f388-bf0f-4b5c-97b1-fc736d26c25f,attack-pattern--69e5226d-05dc-4f15-95d7-44f5ed78d06e
intrusion-set--f9d6633a-55e6-4adc-9263-6ae080421a13,attack-pattern--a2fdce72-04b2-409a-ac10-cc1695f4fce0
intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a,attack-pattern--e6919abc-99f9-4c6c-95a5-14761e7b2add
intrusion-set--1c3dcf91-b859-4aae-a09c-ae26dc8b6390,attack-pattern--34ab90a3-05f6-4259-8f21-621081fdaba5
intrusion-set--afec6dc3-a18e-4b62-b1a4-5510e1a498d1,attack-pattern--dfd7cc1d-e1d8-4394-a198-97c4cab8aa67
intrusion-set--9e729a7e-0dd6-4097-95bf-db8d64911383,attack-pattern--91541e7e-b969-40c6-bbd8-1b5352ec2938
intrusion-set--c21dd6f1-1364-4a70-a1f7-783080ec34ee,attack-pattern--3298ce88-1628-43b1-87d9-0b5336b193d7
intrusion-set--3fc023b2-c5cc-481d-9c3e-70141ae1a87e,attack-pattern--2b742742-28c3-4e1b-bab7-8350d6300fa7
intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340,attack-pattern--7e150503-88e7-4861-866b-ff1ac82c4475
intrusion-set--fb366179-766c-4a4a-afa1-52bff1fd601c,attack-pattern--3f886f2a-874f-4333-b794-aa6075009b1c
intrusion-set--85403903-15e0-4f9f-9be4-a259ecad4022,attack-pattern--69b8fd78-40e8-4600-ae4d-662c9d7afdb3
intrusion-set--75a07184-a7e5-4222-95a1-a04dbc96a29c,attack-pattern--7385dfaf-6886-4229-9ecd-6fd678040830
intrusion-set--ead23196-d7b6-4ce6-a124-4ab4b67d81bd,attack-pattern--9efb1ea7-c37b-4595-9640-b7680cd84279
intrusion-set--fe8796a4-2a02-41a0-9d27-7aa1e995feb6,attack-pattern--970a3432-3237-47ad-bcca-7d8cbb217736
intrusion-set--e1fc262c-dad2-4b82-abda-5f08dd134971,attack-pattern--2fee9321-3e71-4cf4-af24-d4d40d355b34
intrusion-set--44d37b89-a739-4810-9111-0d2617a8939b,attack-pattern--7d77a07d-02fe-4e88-8bd9-e9c008c01bf0
intrusion-set--f9c06633-dcff-48a1-8588-759e7cec5694,attack-pattern--e6919abc-99f9-4c6c-95a5-14761e7b2add
intrusion-set--0bbdf25b-30ff-4894-a1cd-49260d0dd2d9,attack-pattern--84e02621-8fdf-470f-bd58-993bb6a89d91
intrusion-set--03506554-5f37-4f8f-9ce4-0e9f01a1b484,attack-pattern--232b7f21-adf9-4b42-b936-b9d6f7df856e
intrusion-set--174279b4-399f-4ddb-966e-5efedd1dd5f2,attack-pattern--eb062747-2193-45de-8fa2-e62549c37ddf
intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,attack-pattern--b1ccd744-3f78-4a0e-9bb2-2002057f7928
intrusion-set--174279b4-399f-4ddb-966e-5efedd1dd5f2,attack-pattern--e196b5c5-8118-4a1c-ab8a-936586ce3db5
intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a,attack-pattern--840a987a-99bd-4a80-a5c9-0cb2baa6cade
intrusion-set--2688b13e-8e71-405a-9c40-0dee94bddf87,attack-pattern--3c4a2599-71ee-4405-ba1e-0e28414b4bc5
intrusion-set--4ca1929c-7d64-4aab-b849-badbfc0c760d,attack-pattern--f24faf46-3b26-4dbb-98f2-63460498e433
intrusion-set--813636db-3939-4a45-bea9-6113e970c029,attack-pattern--2959d63f-73fd-46a1-abd2-109d7dcede32
intrusion-set--2e290bfe-93b5-48ce-97d6-edcd6d32b7cf,attack-pattern--01a5a209-b94c-450b-b7f9-946497d91055
intrusion-set--35d1b3be-49d4-42f1-aaa6-ef159c880bca,attack-pattern--7b50a1d3-4ca7-45d1-989d-a6503f04bfe1
intrusion-set--222fbd21-fc4f-4b7e-9f85-0e6e3a76c33f,attack-pattern--7e150503-88e7-4861-866b-ff1ac82c4475
intrusion-set--cc613a49-9bfa-4e22-98d1-15ffbb03f034,attack-pattern--6b57dc31-b814-4a03-8706-28bc20d739c4
intrusion-set--e44e0985-bc65-4a8f-b578-211c858128e3,attack-pattern--232b7f21-adf9-4b42-b936-b9d6f7df856e
intrusion-set--9e729a7e-0dd6-4097-95bf-db8d64911383,attack-pattern--0d91b3c0-5e50-47c3-949a-2a796f04d144
intrusion-set--3753cc21-2dae-4dfb-8481-d004e74502cc,attack-pattern--7385dfaf-6886-4229-9ecd-6fd678040830
intrusion-set--0bbdf25b-30ff-4894-a1cd-49260d0dd2d9,attack-pattern--1d24cdee-9ea2-4189-b08e-af110bf2435d
intrusion-set--82323c70-4186-4b61-94f5-b227c3b28e89,attack-pattern--830c9528-df21-472c-8c14-a036bf17d665
intrusion-set--f9d6633a-55e6-4adc-9263-6ae080421a13,attack-pattern--f9cc4d06-775f-4ee1-b401-4e2cc0da30ba
intrusion-set--c21dd6f1-1364-4a70-a1f7-783080ec34ee,attack-pattern--e358d692-23c0-4a31-9eb6-ecc13a8d7735
intrusion-set--93f52415-0fe4-4d3d-896c-fc9b8e88ab90,attack-pattern--cc3502b5-30cc-4473-ad48-42d51a6ef6d1
intrusion-set--03be849d-b5a2-4766-9dda-48976bae5710,attack-pattern--c877e33f-1df6-40d6-b1e7-ce70f16f4979
intrusion-set--5cbe0d3b-6fb1-471f-b591-4b192915116d,attack-pattern--d1fcf083-a721-4223-aedf-bf8960798d62
intrusion-set--7a19ecb1-3c65-4de3-a230-993516aed6a6,attack-pattern--dfd7cc1d-e1d8-4394-a198-97c4cab8aa67
intrusion-set--7f848c02-4d1e-4808-a4ae-4670681370a9,attack-pattern--a2fdce72-04b2-409a-ac10-cc1695f4fce0
intrusion-set--8cf6e33b-b6ef-4a1f-a77c-0ecdde93161f,attack-pattern--291ede6c-1473-454c-b614-5ac5ea63c987
intrusion-set--fb366179-766c-4a4a-afa1-52bff1fd601c,attack-pattern--e3a12395-188d-4051-9a16-ea8e14d07b88
intrusion-set--918da025-04bd-48af-b6c4-f3e4d1b915eb,attack-pattern--88d31120-5bc7-4ce3-a9c0-7cf147be8e54
intrusion-set--c4d50cdf-87ce-407d-86d8-862883485842,attack-pattern--40f5caa0-4cb7-4117-89fc-d421bb493df3
intrusion-set--64b52e7d-b2c4-4a02-9372-08a463f5dc11,attack-pattern--7bdca9d5-d500-4d7d-8c52-5fd47baf4c0c
intrusion-set--e6db1e55-b199-4b6b-8633-989345ee45e0,attack-pattern--65013dd2-bc61-43e3-afb5-a14c4fa7437a
intrusion-set--46599a4a-77ee-4697-9474-2683b6464859,attack-pattern--d4287702-e2f7-4946-bdfa-2c7f5aaa5032
intrusion-set--54dfec3e-6464-4f74-9d69-b7c817b7e5a3,attack-pattern--391d824f-0ef1-47a0-b0ee-c59a75e27670
intrusion-set--35d1b3be-49d4-42f1-aaa6-ef159c880bca,attack-pattern--a9d4b653-6915-42af-98b2-5758c4ceee56
intrusion-set--cc613a49-9bfa-4e22-98d1-15ffbb03f034,attack-pattern--f303a39a-6255-4b89-aecc-18c4d8ca7163
intrusion-set--1c63d4ec-0a75-4daa-b1df-0d11af3d3cc1,attack-pattern--232b7f21-adf9-4b42-b936-b9d6f7df856e
intrusion-set--dd2d9ca6-505b-4860-a604-233685b802c7,attack-pattern--9db0cf3a-a3c9-4012-8268-123b9db6fd82
intrusion-set--2e290bfe-93b5-48ce-97d6-edcd6d32b7cf,attack-pattern--c21d5a77-d422-4a69-acd7-2c53c1faa34b
intrusion-set--01e28736-2ffc-455b-9880-ed4d1407ae07,attack-pattern--e01be9c5-e763-4caf-aeb7-000b416aef67
intrusion-set--f29b7c5e-2439-42ad-a86f-9f8984fafae3,attack-pattern--5282dd9a-d26d-4e16-88b7-7c0f4553daf4
intrusion-set--6713ab67-e25b-49cc-808d-2b36d4fbc35c,attack-pattern--e6919abc-99f9-4c6c-95a5-14761e7b2add
intrusion-set--174279b4-399f-4ddb-966e-5efedd1dd5f2,attack-pattern--731f4f55-b6d0-41d1-a7a9-072a66389aea
intrusion-set--4283ae19-69c7-4347-a35e-b56f08eb660b,attack-pattern--c32f7008-9fea-41f7-8366-5eb9b74bd896
intrusion-set--c77c5576-ca19-42ed-a36f-4b4486a84133,attack-pattern--9fa07bef-9c81-421e-a8e5-ad4366c5a925
intrusion-set--17862c7d-9e60-48a0-b48e-da4dc4c3f6b0,attack-pattern--32901740-b42c-4fdd-bc02-345b5dc57082
intrusion-set--06a11b7e-2a36-47fe-8d3e-82c265df3258,attack-pattern--d1fcf083-a721-4223-aedf-bf8960798d62
intrusion-set--2a7914cf-dff3-428d-ab0f-1014d1c28aeb,attack-pattern--bbde9781-60aa-4b8a-a911-895b0c1b3872
intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c,attack-pattern--2e34237d-8574-43f6-aace-ae2915de8597
intrusion-set--03be849d-b5a2-4766-9dda-48976bae5710,attack-pattern--cba37adb-d6fb-4610-b069-dd04c0643384
intrusion-set--0ec2f388-bf0f-4b5c-97b1-fc736d26c25f,attack-pattern--10ffac09-e42d-4f56-ab20-db94c67d76ff
intrusion-set--6713ab67-e25b-49cc-808d-2b36d4fbc35c,attack-pattern--25659dd6-ea12-45c4-97e6-381e3e4b593e
intrusion-set--3753cc21-2dae-4dfb-8481-d004e74502cc,attack-pattern--2db31dcd-54da-405d-acef-b9129b816ed6
intrusion-set--8c1f0187-0826-4320-bddc-5f326cfcfe2c,attack-pattern--359b00ad-9425-420b-bba5-6de8d600cbc0
intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340,attack-pattern--d63a3fb8-9452-4e9d-a60a-54be68d5998c
intrusion-set--a0cb9370-e39b-44d5-9f50-ef78e412b973,attack-pattern--3c4a2599-71ee-4405-ba1e-0e28414b4bc5
intrusion-set--b2e34388-6938-4c59-a702-80dc219e15e3,attack-pattern--5502c4e9-24ef-4d5f-8ee9-9e906c2f82c4
intrusion-set--1f0f9a14-11aa-49aa-9174-bcd0eaa979de,attack-pattern--29be378d-262d-4e99-b00d-852d573628e6
intrusion-set--0ec2f388-bf0f-4b5c-97b1-fc736d26c25f,attack-pattern--a2fdce72-04b2-409a-ac10-cc1695f4fce0
intrusion-set--fd66436e-4d33-450e-ac4c-f7810f1c85f4,attack-pattern--21875073-b0ee-49e3-9077-1e2a885359af
intrusion-set--64b52e7d-b2c4-4a02-9372-08a463f5dc11,attack-pattern--633a100c-b2c9-41bf-9be5-905c1b16c825
intrusion-set--420ac20b-f2b9-42b8-aa1a-6d4b72895ca4,attack-pattern--3ee16395-03f0-4690-a32e-69ce9ada0f9e
intrusion-set--4ca1929c-7d64-4aab-b849-badbfc0c760d,attack-pattern--df8b2a25-8bdf-4856-953c-a04372b1c161
intrusion-set--18854f55-ac7c-4634-bd9a-352dd07613b7,attack-pattern--15dbf668-795c-41e6-8219-f0447c0e64ce
intrusion-set--f8cb7b36-62ef-4488-8a6d-a7033e3271c1,attack-pattern--1e9eb839-294b-48cc-b0d3-c45555a2a004
intrusion-set--44d37b89-a739-4810-9111-0d2617a8939b,attack-pattern--2d3f5b3c-54ca-4f4d-bb1f-849346d31230
intrusion-set--a7f57cc1-4540-4429-823f-f4e56b8473c9,attack-pattern--1608f3e1-598a-42f4-a01a-2e252e81728f
intrusion-set--fbd29c89-18ba-4c2d-b792-51c0adee049f,attack-pattern--837f9164-50af-4ac0-8219-379d8a74cefc
intrusion-set--2688b13e-8e71-405a-9c40-0dee94bddf87,attack-pattern--31225cd3-cd46-4575-b287-c2c14011c074
intrusion-set--2e290bfe-93b5-48ce-97d6-edcd6d32b7cf,attack-pattern--7bc57495-ea59-4380-be31-a64af124ef18
intrusion-set--2a7914cf-dff3-428d-ab0f-1014d1c28aeb,attack-pattern--21875073-b0ee-49e3-9077-1e2a885359af
intrusion-set--174279b4-399f-4ddb-966e-5efedd1dd5f2,attack-pattern--e3b6daca-e963-4a69-aee6-ed4fd653ad58
intrusion-set--4ca1929c-7d64-4aab-b849-badbfc0c760d,attack-pattern--3c4a2599-71ee-4405-ba1e-0e28414b4bc5
intrusion-set--ead23196-d7b6-4ce6-a124-4ab4b67d81bd,attack-pattern--830c9528-df21-472c-8c14-a036bf17d665
intrusion-set--1c63d4ec-0a75-4daa-b1df-0d11af3d3cc1,attack-pattern--6ee2dc99-91ad-4534-a7d8-a649358c331f
intrusion-set--c416b28c-103b-4df1-909e-78089a7e0e5f,attack-pattern--2fee9321-3e71-4cf4-af24-d4d40d355b34
intrusion-set--7b404cd0-3ae9-41d4-90c0-023793d35d97,attack-pattern--d4bdbdea-eaec-4071-b4f9-5105e12ea4b6
intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c,attack-pattern--970a3432-3237-47ad-bcca-7d8cbb217736
intrusion-set--c5b81590-6814-4d2a-8baa-15c4b6c7f960,attack-pattern--2fee9321-3e71-4cf4-af24-d4d40d355b34
intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c,attack-pattern--8e350c1d-ac79-4b5c-bd4e-7476d7e84ec5
intrusion-set--44e43fad-ffcb-4210-abcf-eaaed9735f80,attack-pattern--565275d5-fcc3-4b66-b4e7-928e4cac6b8c
intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340,attack-pattern--e51137a5-1cdc-499e-911a-abaedaa5ac86
intrusion-set--e44e0985-bc65-4a8f-b578-211c858128e3,attack-pattern--0d91b3c0-5e50-47c3-949a-2a796f04d144
intrusion-set--4283ae19-69c7-4347-a35e-b56f08eb660b,attack-pattern--eb897572-8979-4242-a089-56f294f4c91d
intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a,attack-pattern--4ae4f953-fe58-4cc8-a327-33257e30a830
intrusion-set--03be849d-b5a2-4766-9dda-48976bae5710,attack-pattern--f9cc4d06-775f-4ee1-b401-4e2cc0da30ba
intrusion-set--c1aab4c9-4c34-4f4f-8541-d529e46a07f9,attack-pattern--47f2d673-ca62-47e9-929b-1b0be9657611
intrusion-set--64b52e7d-b2c4-4a02-9372-08a463f5dc11,attack-pattern--3aef9463-9a7a-43ba-8957-a867e07c1e6a
